GAME_ID,GAME_DATE,home_team,away_team,home_win,home_win_avg_last5,home_pts_avg_last5,home_reb_avg_last5,home_ast_avg_last5,home_rest_days,away_win_avg_last5,away_pts_avg_last5,away_reb_avg_last5,away_ast_avg_last5,away_rest_days
22101095,2022-03-24,TOR,CLE,1,0.6,106.4,51.6,21.0,3.0,0.6,117.2,43.2,28.2,3.0
22101098,2022-03-24,NOP,CHI,1,0.6,117.8,49.8,25.6,3.0,0.2,105.2,37.8,23.8,2.0
22101097,2022-03-24,MIL,WAS,1,0.6,121.2,46.4,24.4,2.0,0.2,108.4,40.8,25.4,3.0
22101103,2022-03-25,MIA,NYK,0,0.4,107.8,42.2,23.4,2.0,0.6,110.6,45.0,23.8,2.0
22101106,2022-03-25,LAC,PHI,0,0.2,104.8,41.6,26.2,3.0,0.8,111.2,41.0,24.0,2.0
22101104,2022-03-25,MIN,DAL,1,0.6,127.0,46.0,25.6,2.0,0.6,108.4,42.0,22.2,2.0
22101102,2022-03-25,ATL,GSW,1,0.4,111.2,41.2,25.0,2.0,0.4,106.0,46.4,23.0,2.0
22101105,2022-03-25,POR,HOU,0,0.2,106.8,40.0,23.6,2.0,0.2,106.8,41.8,24.6,2.0
22101100,2022-03-25,CHA,UTA,1,0.8,118.2,41.2,31.2,2.0,0.6,111.4,46.4,19.4,2.0
22101101,2022-03-25,DET,WAS,0,0.4,115.6,44.8,26.4,2.0,0.2,106.4,42.0,24.8,1.0
22101112,2022-03-26,MEM,MIL,1,0.8,125.4,50.2,28.8,2.0,0.8,122.2,46.8,23.6,2.0
22101111,2022-03-26,MIA,BKN,0,0.4,107.6,38.6,22.4,1.0,0.6,124.6,43.6,27.2,3.0
22101109,2022-03-26,TOR,IND,1,0.6,107.0,46.8,21.4,2.0,0.4,112.8,41.8,28.8,2.0
22101108,2022-03-26,ORL,SAC,0,0.4,102.8,45.2,24.0,3.0,0.4,113.8,39.8,25.6,3.0
22101107,2022-03-26,NOP,SAS,0,0.6,117.0,49.4,24.2,2.0,0.6,119.0,44.2,29.0,3.0
22101110,2022-03-26,CLE,CHI,0,0.4,114.0,40.6,27.4,2.0,0.2,106.4,36.4,24.4,2.0
22101114,2022-03-26,POR,HOU,0,0.2,108.4,39.4,24.0,1.0,0.4,109.4,42.6,24.8,1.0
22101113,2022-03-26,DEN,OKC,1,0.4,120.8,42.0,29.0,2.0,0.2,110.8,45.4,21.2,3.0
22101119,2022-03-27,NOP,LAL,1,0.6,114.6,48.8,23.0,1.0,0.4,120.6,41.6,28.0,4.0
22101116,2022-03-27,BOS,MIN,1,1.0,123.4,43.0,28.8,4.0,0.6,120.4,47.0,25.2,2.0
22101115,2022-03-27,DET,NYK,0,0.4,115.4,46.6,25.6,2.0,0.6,107.2,44.0,22.2,2.0
22101118,2022-03-27,PHX,PHI,1,1.0,130.0,44.0,28.4,3.0,0.8,112.0,43.6,23.8,2.0
22101117,2022-03-27,WAS,GSW,1,0.4,104.6,41.4,24.2,2.0,0.2,102.8,47.0,23.2,2.0
22101121,2022-03-27,DAL,UTA,1,0.4,104.8,43.6,22.2,2.0,0.4,106.6,44.6,20.4,2.0
22101120,2022-03-27,BKN,CHA,0,0.6,116.6,42.0,25.4,1.0,0.8,112.8,42.8,29.8,2.0
22101123,2022-03-28,CLE,ORL,1,0.4,110.0,42.0,25.8,2.0,0.4,103.2,49.2,24.4,2.0
22101125,2022-03-28,MIA,SAC,1,0.2,105.6,37.6,22.4,2.0,0.4,114.2,42.6,25.4,2.0
22101128,2022-03-28,HOU,SAS,0,0.6,108.8,41.8,26.8,2.0,0.8,112.6,46.8,26.8,2.0
22101124,2022-03-28,IND,ATL,0,0.4,110.6,39.0,28.8,2.0,0.6,114.2,41.4,24.8,3.0
22101127,2022-03-28,TOR,BOS,1,0.6,112.6,46.6,25.4,2.0,1.0,128.2,41.4,29.6,1.0
22101126,2022-03-28,NYK,CHI,1,0.6,108.0,42.2,22.4,1.0,0.4,104.0,36.4,23.4,2.0
22101122,2022-03-28,CHA,DEN,0,0.8,113.4,44.8,29.0,1.0,0.4,118.0,43.2,29.6,2.0
22101129,2022-03-28,MEM,GSW,1,0.8,123.8,50.8,27.2,2.0,0.2,108.2,48.6,23.4,1.0
22101130,2022-03-28,POR,OKC,0,0.2,103.4,42.2,22.4,2.0,0.2,108.2,43.2,22.2,2.0
22101134,2022-03-29,DAL,LAL,1,0.6,107.4,44.6,22.2,2.0,0.4,121.4,41.8,28.6,2.0
22101131,2022-03-29,PHI,MIL,0,0.6,110.6,45.0,23.6,2.0,0.6,119.2,47.6,23.2,3.0
22101132,2022-03-29,WAS,CHI,0,0.6,109.8,42.2,27.0,2.0,0.4,104.4,38.4,22.6,1.0
22101135,2022-03-29,LAC,UTA,1,0.0,103.0,40.2,25.0,4.0,0.2,102.4,40.0,19.0,2.0
22101133,2022-03-29,BKN,DET,1,0.6,116.4,43.0,25.8,2.0,0.2,109.0,45.0,23.4,2.0
22101139,2022-03-30,BOS,MIA,0,0.8,125.4,44.2,27.6,2.0,0.2,106.2,38.0,23.4,2.0
22101141,2022-03-30,TOR,MIN,1,0.8,111.0,47.8,23.6,2.0,0.4,118.0,42.8,26.0,3.0
22101138,2022-03-30,WAS,ORL,1,0.4,103.2,42.4,26.0,1.0,0.4,99.4,49.2,25.8,2.0
22101145,2022-03-30,GSW,PHX,0,0.2,105.6,45.2,21.8,2.0,1.0,127.0,42.2,26.8,3.0
22101142,2022-03-30,HOU,SAC,0,0.6,113.2,41.6,26.8,2.0,0.4,109.0,41.2,24.2,2.0
22101143,2022-03-30,OKC,ATL,0,0.4,113.4,43.6,24.8,2.0,0.6,116.6,41.4,25.6,2.0
22101146,2022-03-30,POR,NOP,0,0.2,110.0,45.2,23.4,2.0,0.6,113.0,45.4,23.2,3.0
22101136,2022-03-30,CLE,DAL,0,0.4,107.6,41.0,24.8,2.0,0.8,111.4,45.0,24.0,1.0
22101137,2022-03-30,IND,DEN,0,0.2,111.0,35.4,29.4,2.0,0.6,117.4,43.2,28.4,2.0
22101144,2022-03-30,SAS,MEM,0,0.8,112.8,48.4,26.2,2.0,1.0,127.4,51.6,28.8,2.0
22101140,2022-03-30,NYK,CHA,0,0.8,111.2,44.0,22.2,2.0,0.6,109.4,43.6,29.0,2.0
22101150,2022-03-31,UTA,LAL,1,0.0,103.8,37.8,20.4,2.0,0.2,117.8,42.8,26.0,2.0
22101148,2022-03-31,BKN,MIL,0,0.6,116.8,42.2,25.8,2.0,0.6,115.8,47.8,24.2,2.0
22101147,2022-03-31,DET,PHI,1,0.2,111.8,45.2,24.4,2.0,0.6,116.2,45.0,25.0,2.0
22100452,2022-03-31,ATL,CLE,1,0.8,121.4,42.0,26.8,1.0,0.2,107.4,40.0,24.0,1.0
22101149,2022-03-31,CHI,LAC,1,0.4,103.2,37.2,22.2,2.0,0.2,105.0,38.2,23.4,2.0
22101159,2022-04-01,DEN,MIN,0,0.8,121.6,43.6,30.6,2.0,0.2,110.8,43.6,25.2,2.0
22101153,2022-04-01,BOS,IND,1,0.6,120.2,45.4,27.2,2.0,0.0,108.8,34.6,27.6,2.0
22101155,2022-04-01,MEM,PHX,1,1.0,125.4,49.4,28.8,2.0,1.0,122.6,41.6,26.2,2.0
22101158,2022-04-01,SAS,POR,1,0.8,116.8,47.8,27.0,2.0,0.0,107.6,44.0,25.0,2.0
22101154,2022-04-01,HOU,SAC,0,0.4,113.8,43.0,25.4,2.0,0.6,113.8,42.6,23.8,2.0
22101160,2022-04-01,LAL,NOP,0,0.2,115.8,42.6,24.6,1.0,0.6,113.0,42.6,24.0,2.0
22101152,2022-04-01,WAS,DAL,1,0.6,109.2,43.2,28.2,2.0,0.8,113.4,43.2,24.2,2.0
22101156,2022-04-01,MIL,LAC,0,0.8,116.0,49.0,22.2,1.0,0.2,111.0,38.0,23.2,1.0
22101151,2022-04-01,ORL,TOR,0,0.2,103.4,45.6,25.6,2.0,0.8,117.4,46.0,26.8,2.0
22101157,2022-04-01,OKC,DET,0,0.4,120.0,42.6,27.2,2.0,0.4,109.2,43.2,25.2,1.0
22101164,2022-04-02,CHI,MIA,0,0.6,110.6,40.6,22.8,2.0,0.4,106.2,39.6,24.2,3.0
22101163,2022-04-02,ATL,BKN,1,0.8,124.2,43.0,27.0,2.0,0.4,117.8,42.2,25.8,2.0
22101162,2022-04-02,NYK,CLE,0,0.8,111.8,44.4,22.8,3.0,0.2,104.8,41.8,22.0,2.0
22101165,2022-04-02,GSW,UTA,1,0.2,108.2,45.2,22.8,3.0,0.2,107.0,38.6,21.8,2.0
22101161,2022-04-02,PHI,CHA,1,0.4,112.4,43.8,24.2,2.0,0.6,113.2,44.6,30.0,3.0
22101172,2022-04-03,TOR,MIA,0,1.0,118.0,44.4,25.8,2.0,0.6,110.8,41.0,24.6,1.0
22101173,2022-04-03,HOU,MIN,0,0.4,119.0,43.0,27.2,2.0,0.4,116.4,41.2,26.2,2.0
22101171,2022-04-03,ORL,NYK,0,0.0,102.4,46.8,25.4,2.0,0.6,107.8,43.4,20.6,1.0
22101170,2022-04-03,CLE,PHI,0,0.4,107.8,43.2,22.4,1.0,0.4,116.0,44.6,26.6,1.0
22101174,2022-04-03,OKC,PHX,1,0.4,115.6,45.0,27.4,2.0,0.8,120.0,39.4,26.6,2.0
22101175,2022-04-03,SAS,POR,1,0.8,120.8,47.8,28.8,2.0,0.0,110.6,43.8,26.8,2.0
22101177,2022-04-03,LAC,NOP,1,0.4,123.2,36.6,25.4,2.0,0.8,115.2,40.6,24.0,2.0
22101167,2022-04-03,MIL,DAL,0,0.6,114.6,46.0,23.0,2.0,0.6,112.0,42.0,22.2,2.0
22101168,2022-04-03,LAL,DEN,0,0.0,111.8,42.4,22.6,2.0,0.6,122.2,44.4,31.6,2.0
22101176,2022-04-03,SAC,GSW,0,0.8,113.4,43.6,24.2,2.0,0.2,106.8,44.4,24.2,1.0
22101166,2022-04-03,BOS,WAS,1,0.6,119.4,45.0,28.6,2.0,0.8,115.8,44.0,29.8,2.0
22101169,2022-04-03,IND,DET,0,0.0,111.6,32.2,25.8,2.0,0.4,106.8,41.2,25.0,2.0
22101189,2022-04-05,PHX,LAL,1,0.6,114.2,37.4,25.0,2.0,0.0,111.2,41.4,23.8,2.0
22101183,2022-04-05,CHI,MIL,0,0.6,110.6,41.8,22.0,3.0,0.4,114.2,45.0,23.4,2.0
22101178,2022-04-05,IND,PHI,0,0.0,114.4,37.6,28.4,2.0,0.4,114.0,44.2,26.6,2.0
22101185,2022-04-05,OKC,POR,1,0.4,115.4,47.0,29.8,2.0,0.0,107.8,44.0,25.6,2.0
22101186,2022-04-05,DEN,SAS,0,0.8,122.0,44.6,32.8,2.0,0.8,116.8,47.4,27.0,2.0
22101182,2022-04-05,TOR,ATL,1,0.8,116.4,44.0,24.4,2.0,1.0,128.4,45.8,26.4,3.0
22101179,2022-04-05,ORL,CLE,1,0.0,99.6,45.8,24.2,2.0,0.4,110.6,42.2,23.8,2.0
22101188,2022-04-05,SAC,NOP,0,0.6,109.4,43.4,22.8,2.0,0.6,110.0,42.8,23.8,2.0
22101180,2022-04-05,BKN,HOU,1,0.4,116.8,44.8,25.6,3.0,0.2,120.4,42.8,27.4,2.0
22101187,2022-04-05,UTA,MEM,1,0.2,109.0,40.0,23.0,3.0,1.0,123.4,49.8,29.2,4.0
22101184,2022-04-05,MIN,WAS,0,0.6,121.0,38.6,27.2,2.0,0.6,116.2,41.4,29.4,2.0
22101181,2022-04-05,MIA,CHA,1,0.8,113.0,41.6,27.0,2.0,0.6,114.8,42.0,31.6,3.0
22101191,2022-04-06,NYK,BKN,0,0.6,109.2,46.2,21.8,3.0,0.4,118.4,47.2,24.8,1.0
22101195,2022-04-06,LAC,PHX,1,0.6,124.0,37.8,26.6,3.0,0.6,110.4,42.2,26.2,1.0
22101193,2022-04-06,CHI,BOS,0,0.4,112.2,42.8,21.8,1.0,0.6,123.2,45.0,29.0,3.0
22101190,2022-04-06,DET,DAL,0,0.6,111.6,39.2,27.4,3.0,0.8,116.6,40.6,23.6,3.0
22101194,2022-04-06,UTA,OKC,1,0.4,113.0,44.6,22.6,1.0,0.6,113.6,49.2,27.0,1.0
22101192,2022-04-06,ATL,WAS,1,0.8,125.8,45.6,27.2,1.0,0.6,118.0,43.4,30.4,1.0
22101202,2022-04-07,GSW,LAL,1,0.4,106.6,44.4,24.6,4.0,0.0,111.6,42.8,23.0,2.0
22101196,2022-04-07,CHA,ORL,1,0.4,116.4,39.2,33.2,2.0,0.2,101.6,43.0,25.0,2.0
22101197,2022-04-07,TOR,PHI,1,0.8,113.8,47.6,21.6,2.0,0.6,119.4,42.4,29.0,2.0
22101200,2022-04-07,NOP,POR,1,0.8,114.0,43.2,24.4,2.0,0.0,107.0,41.8,26.2,2.0
22101199,2022-04-07,MIN,SAS,1,0.4,120.6,37.2,27.4,2.0,0.8,118.6,47.2,28.8,2.0
22101198,2022-04-07,MIL,BOS,1,0.6,119.2,45.2,26.0,2.0,0.6,119.8,44.4,29.4,1.0
22101201,2022-04-07,DEN,MEM,1,0.6,118.8,45.4,30.6,2.0,0.8,119.8,49.0,27.6,2.0
22101203,2022-04-08,DET,MIL,0,0.6,113.8,40.2,28.0,2.0,0.6,121.0,45.2,26.2,1.0
22101204,2022-04-08,WAS,NYK,0,0.6,119.8,44.8,30.6,2.0,0.4,108.0,44.4,22.4,2.0
22101210,2022-04-08,UTA,PHX,0,0.6,120.4,48.4,23.8,2.0,0.4,109.4,45.0,27.2,2.0
22101209,2022-04-08,DAL,POR,1,0.8,120.0,39.8,25.0,2.0,0.0,99.6,37.8,26.2,1.0
22101207,2022-04-08,MIA,ATL,1,1.0,122.8,42.0,28.8,3.0,0.8,123.0,45.4,26.0,2.0
22101205,2022-04-08,BKN,CLE,1,0.6,118.4,47.0,24.4,2.0,0.2,112.2,43.4,23.6,3.0
22101206,2022-04-08,TOR,HOU,1,0.8,114.6,45.4,22.8,1.0,0.0,118.4,44.8,24.2,3.0
22101211,2022-04-08,LAL,OKC,1,0.0,112.0,41.6,21.8,1.0,0.4,107.0,45.8,26.0,2.0
22101208,2022-04-08,CHI,CHA,0,0.4,110.2,41.4,22.4,2.0,0.4,118.2,39.8,33.8,1.0
22101214,2022-04-09,PHI,IND,1,0.6,119.0,41.8,28.6,2.0,0.0,120.6,40.2,29.6,4.0
22101212,2022-04-09,LAC,SAC,1,0.8,127.2,41.0,26.8,3.0,0.4,108.4,38.4,23.6,4.0
22101213,2022-04-09,MEM,NOP,1,0.6,116.2,45.0,27.6,2.0,0.8,116.2,44.8,25.6,2.0
22101215,2022-04-09,SAS,GSW,0,0.6,118.2,45.0,29.4,2.0,0.6,109.2,44.2,28.4,2.0
22101220,2022-04-10,DEN,LAL,0,0.6,120.6,43.8,30.2,3.0,0.2,114.2,42.6,22.8,2.0
22101227,2022-04-10,ORL,MIA,1,0.2,101.6,42.6,24.2,3.0,1.0,120.8,39.0,26.8,2.0
22101218,2022-04-10,CLE,MIL,1,0.2,111.2,41.8,22.6,2.0,0.6,123.2,44.0,28.6,2.0
22101216,2022-04-10,BKN,IND,1,0.6,116.0,47.8,25.6,2.0,0.0,120.0,40.8,28.8,1.0
22101229,2022-04-10,PHX,SAC,0,0.4,110.2,45.0,28.6,2.0,0.4,108.0,40.4,24.2,1.0
22101219,2022-04-10,DAL,SAS,1,0.8,120.0,40.8,24.6,2.0,0.6,114.8,45.8,28.0,1.0
22101221,2022-04-10,HOU,ATL,0,0.0,117.4,44.2,23.8,2.0,0.6,117.6,45.4,23.8,2.0
22101223,2022-04-10,MEM,BOS,0,0.6,119.8,44.2,30.6,1.0,0.6,121.6,41.8,30.8,3.0
22101224,2022-04-10,MIN,CHI,0,0.6,123.6,40.6,27.2,3.0,0.2,112.2,40.4,22.2,2.0
22101225,2022-04-10,NOP,GSW,0,0.6,115.6,42.6,25.0,1.0,0.8,110.2,46.4,29.4,1.0
22101222,2022-04-10,LAC,OKC,1,0.8,126.4,44.0,28.4,1.0,0.4,103.6,46.2,24.0,2.0
22101226,2022-04-10,NYK,TOR,1,0.4,109.0,43.6,24.0,2.0,0.8,113.0,44.2,20.4,2.0
22101230,2022-04-10,POR,UTA,0,0.0,93.8,35.4,24.2,2.0,0.6,118.4,49.6,23.2,2.0
22101217,2022-04-10,CHA,WAS,1,0.6,123.0,39.4,34.0,2.0,0.4,112.8,42.0,27.8,2.0
22101228,2022-04-10,PHI,DET,1,0.8,126.8,42.4,31.6,1.0,0.6,109.4,41.0,27.8,2.0
22200002,2022-10-18,GSW,LAL,1,1.0,115.2,45.0,30.8,191.0,0.4,121.2,44.6,23.2,191.0
22200001,2022-10-18,BOS,PHI,1,0.8,129.8,44.2,32.2,191.0,0.8,121.6,41.4,29.0,191.0
22200009,2022-10-19,MEM,NYK,1,0.4,119.4,45.2,30.8,192.0,0.6,107.2,44.6,25.8,192.0
22200003,2022-10-19,DET,ORL,1,0.4,110.2,41.8,27.8,192.0,0.4,104.6,43.8,26.6,192.0
22200014,2022-10-19,SAC,POR,0,0.4,107.0,39.6,25.2,192.0,0.0,87.6,33.4,23.0,192.0
22200008,2022-10-19,TOR,CLE,1,0.6,111.4,44.6,21.6,192.0,0.4,116.4,42.0,26.6,192.0
22200006,2022-10-19,BKN,NOP,0,0.8,119.0,49.6,25.4,192.0,0.4,114.2,43.6,25.2,192.0
22200007,2022-10-19,MIA,CHI,0,0.8,121.8,40.0,25.4,192.0,0.2,110.0,40.0,21.8,192.0
22200013,2022-10-19,PHX,DAL,1,0.4,109.2,47.2,28.6,192.0,0.8,122.0,41.8,25.8,192.0
22200012,2022-10-19,UTA,DEN,1,0.6,116.2,53.4,22.8,192.0,0.4,123.8,44.2,30.2,192.0
22200005,2022-10-19,ATL,HOU,1,0.6,117.4,45.8,24.2,192.0,0.0,116.6,40.8,24.0,192.0
22200010,2022-10-19,MIN,OKC,1,0.6,127.2,37.4,28.0,192.0,0.4,101.0,43.4,22.6,192.0
22200004,2022-10-19,IND,WAS,0,0.0,121.6,39.4,29.4,192.0,0.2,107.4,41.6,26.2,192.0
22200011,2022-10-19,SAS,CHA,0,0.4,112.8,44.0,26.4,192.0,0.6,122.8,41.0,33.0,192.0
22200015,2022-10-20,PHI,MIL,0,0.6,122.6,37.6,27.6,2.0,0.6,122.4,44.6,28.0,193.0
22200016,2022-10-20,LAL,LAC,0,0.4,119.4,46.2,21.6,2.0,1.0,128.0,47.4,30.0,193.0
22200020,2022-10-21,ATL,ORL,1,0.6,116.4,42.6,26.6,2.0,0.4,108.6,44.4,26.0,2.0
22200027,2022-10-21,POR,PHX,1,0.2,92.2,34.4,22.6,2.0,0.6,111.4,48.6,29.2,2.0
22200018,2022-10-21,IND,SAS,0,0.0,118.4,41.8,28.6,2.0,0.2,110.6,42.6,25.8,2.0
22200022,2022-10-21,MIA,BOS,0,0.6,118.0,41.0,24.0,2.0,0.8,129.4,43.4,31.2,3.0
22200017,2022-10-21,CHA,NOP,0,0.8,125.8,44.8,31.4,2.0,0.6,120.2,45.0,27.0,2.0
22200019,2022-10-21,WAS,CHI,1,0.4,109.8,45.8,26.2,2.0,0.4,111.4,41.4,22.2,2.0
22200026,2022-10-21,GSW,DEN,0,1.0,117.6,46.4,31.0,3.0,0.4,118.2,42.4,27.2,2.0
22200021,2022-10-21,BKN,TOR,1,0.8,117.6,47.0,26.4,2.0,0.8,111.2,45.2,21.6,2.0
22200025,2022-10-21,MIN,UTA,0,0.6,123.0,40.8,27.8,2.0,0.8,119.4,52.6,24.4,2.0
22200024,2022-10-21,HOU,MEM,0,0.0,114.6,42.6,23.8,2.0,0.4,118.0,48.4,30.2,2.0
22200023,2022-10-21,NYK,DET,1,0.6,109.4,48.4,27.6,2.0,0.4,110.8,41.2,28.2,2.0
22200028,2022-10-22,PHI,SAS,0,0.4,114.0,39.2,24.2,2.0,0.2,114.8,40.4,26.4,1.0
22200030,2022-10-22,ORL,BOS,0,0.4,110.6,45.2,25.6,1.0,0.8,122.8,44.2,26.8,1.0
22200032,2022-10-22,CHI,CLE,0,0.4,110.2,40.6,21.6,1.0,0.2,113.6,41.0,26.4,3.0
22200033,2022-10-22,MIL,HOU,1,0.8,118.0,47.0,27.8,2.0,0.0,112.6,44.4,21.8,1.0
22200036,2022-10-22,SAC,LAC,0,0.2,104.2,38.4,24.8,3.0,1.0,118.0,51.8,26.8,2.0
22200035,2022-10-22,DEN,OKC,1,0.4,118.0,43.0,26.6,1.0,0.2,99.2,44.0,20.4,3.0
22200031,2022-10-22,MIA,TOR,1,0.4,116.0,40.6,22.6,1.0,0.6,108.6,41.4,22.6,1.0
22200034,2022-10-22,DAL,MEM,1,0.8,122.4,42.6,26.4,3.0,0.6,120.8,48.2,30.2,1.0
22200029,2022-10-22,IND,DET,1,0.0,121.8,38.6,28.4,1.0,0.2,107.8,43.4,27.2,1.0
22200041,2022-10-23,OKC,MIN,0,0.0,103.0,44.0,23.2,1.0,0.4,120.4,46.4,25.4,2.0
22200043,2022-10-23,LAC,PHX,0,1.0,116.4,51.6,25.0,1.0,0.4,109.4,46.2,27.8,2.0
22200037,2022-10-23,LAL,POR,0,0.4,116.8,44.6,21.8,3.0,0.4,96.0,36.0,20.6,2.0
22200042,2022-10-23,GSW,SAC,1,0.8,120.4,44.0,32.0,2.0,0.2,108.0,39.2,25.8,1.0
22200040,2022-10-23,NOP,UTA,0,0.6,120.4,46.8,26.4,2.0,0.8,121.6,51.2,27.6,2.0
22200039,2022-10-23,CLE,WAS,1,0.4,117.6,42.4,28.0,1.0,0.4,103.8,43.2,23.8,2.0
22200038,2022-10-23,ATL,CHA,0,0.8,116.4,43.2,25.6,2.0,0.8,125.2,46.0,30.6,2.0
22200049,2022-10-24,MEM,BKN,1,0.6,118.2,47.2,28.2,2.0,0.8,115.8,45.4,27.2,3.0
22200046,2022-10-24,NYK,ORL,1,0.6,111.8,47.2,27.6,3.0,0.2,110.6,46.2,23.6,2.0
22200044,2022-10-24,PHI,IND,1,0.4,112.2,39.8,24.2,2.0,0.2,122.2,40.8,28.2,2.0
22200050,2022-10-24,MIN,SAS,0,0.6,120.8,49.6,24.8,1.0,0.4,113.4,40.0,25.6,2.0
22200047,2022-10-24,CHI,BOS,1,0.4,110.6,39.6,21.6,2.0,0.8,124.6,43.2,25.8,2.0
22200051,2022-10-24,POR,DEN,1,0.6,98.4,41.0,18.8,1.0,0.6,123.0,42.0,28.8,2.0
22200045,2022-10-24,MIA,TOR,0,0.4,109.6,41.2,22.4,2.0,0.4,106.6,40.6,23.0,2.0
22200048,2022-10-24,HOU,UTA,1,0.0,112.6,44.2,22.2,2.0,0.8,118.6,49.0,27.6,1.0
22200053,2022-10-25,NOP,DAL,1,0.4,119.2,46.0,26.2,2.0,0.8,126.2,45.4,25.4,3.0
22200055,2022-10-25,PHX,GSW,1,0.6,110.0,45.2,27.8,2.0,0.8,120.8,42.4,29.0,2.0
22200054,2022-10-25,OKC,LAC,1,0.0,104.0,46.0,22.6,2.0,0.8,112.8,49.2,24.2,2.0
22200052,2022-10-25,WAS,DET,1,0.4,104.6,41.4,23.6,2.0,0.2,108.2,45.6,27.2,3.0
22200064,2022-10-26,DEN,LAL,1,0.4,120.6,41.0,29.0,2.0,0.4,115.2,44.2,24.2,3.0
22200065,2022-10-26,POR,MIA,0,0.8,109.8,44.2,19.4,2.0,0.2,105.0,43.8,22.2,2.0
22200060,2022-10-26,MIL,BKN,1,0.8,117.6,47.0,27.2,4.0,0.6,118.6,42.6,27.0,2.0
22200056,2022-10-26,CLE,ORL,1,0.6,118.0,42.6,26.8,3.0,0.2,110.8,45.8,21.0,2.0
22200061,2022-10-26,CHI,IND,1,0.6,111.2,45.4,22.4,2.0,0.2,119.4,44.0,28.0,2.0
22200059,2022-10-26,TOR,PHI,1,0.4,102.8,42.8,23.4,2.0,0.4,109.6,39.2,21.8,2.0
22200062,2022-10-26,MIN,SAS,1,0.4,116.6,50.2,24.6,2.0,0.6,117.6,41.8,29.2,2.0
22200057,2022-10-26,DET,ATL,0,0.2,107.8,45.2,24.2,1.0,0.6,114.6,44.4,25.0,3.0
22200063,2022-10-26,UTA,HOU,1,0.8,119.2,50.0,28.2,2.0,0.2,112.4,45.4,20.8,2.0
22200058,2022-10-26,NYK,CHA,1,0.8,115.2,48.8,28.0,2.0,0.8,124.8,45.2,30.4,3.0
22200068,2022-10-27,GSW,MIA,1,0.6,121.8,40.2,30.0,2.0,0.4,106.6,43.6,25.0,1.0
22200066,2022-10-27,BKN,DAL,0,0.4,114.8,41.0,25.6,1.0,0.6,122.2,44.6,23.4,2.0
22200067,2022-10-27,OKC,LAC,1,0.2,105.4,49.2,22.2,2.0,0.6,108.2,49.0,22.6,2.0
22200069,2022-10-27,SAC,MEM,0,0.2,111.2,42.6,26.4,4.0,0.6,116.8,45.2,24.2,3.0
22200076,2022-10-28,MIN,LAL,1,0.6,119.4,49.8,26.0,2.0,0.2,111.0,44.6,24.6,2.0
22200075,2022-10-28,MIL,NYK,1,0.8,114.2,48.2,26.0,2.0,0.8,119.2,49.6,27.8,2.0
22200074,2022-10-28,WAS,IND,0,0.6,110.2,43.4,24.6,3.0,0.2,116.0,45.6,27.8,2.0
22200073,2022-10-28,TOR,PHI,0,0.6,107.8,42.0,24.4,2.0,0.2,107.8,37.6,22.6,2.0
22200070,2022-10-28,DET,ATL,0,0.2,109.2,44.8,23.6,2.0,0.8,116.4,45.0,26.0,2.0
22200072,2022-10-28,BOS,CLE,0,0.8,120.8,43.4,25.0,4.0,0.8,117.2,45.0,28.0,2.0
22200079,2022-10-28,PHX,NOP,1,0.6,114.6,45.6,28.6,3.0,0.6,119.0,45.4,26.6,3.0
22200077,2022-10-28,SAS,CHI,1,0.6,118.0,43.0,30.8,2.0,0.6,111.2,44.6,24.8,2.0
22200080,2022-10-28,POR,HOU,1,0.8,113.4,45.4,19.2,2.0,0.2,109.8,48.4,19.8,2.0
22200078,2022-10-28,DEN,UTA,1,0.6,114.4,42.8,29.2,2.0,0.8,118.8,48.6,29.2,2.0
22200071,2022-10-28,ORL,CHA,1,0.0,104.2,44.8,18.2,2.0,0.6,124.4,46.0,29.8,2.0
22200081,2022-10-29,SAC,MIA,1,0.2,113.6,42.2,27.2,2.0,0.4,107.0,40.6,25.8,2.0
22200083,2022-10-29,BKN,IND,0,0.2,113.0,40.0,23.6,2.0,0.4,120.0,45.4,29.6,1.0
22200084,2022-10-29,CHI,PHI,0,0.4,112.8,43.8,24.2,1.0,0.4,106.8,39.6,24.4,1.0
22200085,2022-10-29,MIL,ATL,1,0.8,111.8,50.0,24.8,1.0,0.8,117.6,44.0,26.4,1.0
22200082,2022-10-29,CHA,GSW,1,0.4,118.2,45.8,27.2,1.0,0.6,120.8,42.0,29.4,2.0
22200086,2022-10-29,DAL,OKC,0,0.6,122.4,41.8,23.4,2.0,0.4,111.4,48.4,24.2,2.0
22200087,2022-10-29,UTA,MEM,1,0.6,114.4,47.6,28.6,1.0,0.8,119.8,44.8,24.2,2.0
22200092,2022-10-30,SAS,MIN,1,0.8,123.4,42.6,33.8,2.0,0.6,118.6,48.6,26.4,2.0
22200090,2022-10-30,CLE,NYK,1,0.8,117.0,43.8,23.8,2.0,0.6,119.8,50.8,25.2,2.0
22200093,2022-10-30,DAL,ORL,1,0.4,118.6,43.0,20.0,1.0,0.2,105.0,44.8,19.6,2.0
22200088,2022-10-30,LAC,NOP,0,0.4,102.6,46.4,20.0,3.0,0.6,119.8,43.6,26.8,2.0
22200095,2022-10-30,LAL,DEN,1,0.0,102.2,45.6,23.4,2.0,0.8,117.4,47.4,28.6,2.0
22200091,2022-10-30,DET,GSW,1,0.0,109.0,45.0,21.0,2.0,0.4,118.8,42.2,29.4,1.0
